CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
10518,25,18,17336.89,4,5,5,455,14,Loyal Customers
10519,39,12,8368.18,4,4,4,444,12,Loyal Customers
10520,28,9,6913.05,4,4,4,444,12,Loyal Customers
10521,55,12,4883.54,3,4,4,344,11,Loyal Customers
10522,14,12,4647.0,5,4,4,544,13,Champions
10523,33,14,4663.92,4,4,4,444,12,Loyal Customers
10524,29,11,6615.98,4,4,4,444,12,Loyal Customers
10525,39,16,19512.73,4,5,5,455,14,Loyal Customers
10526,36,19,17475.84,4,5,5,455,14,Loyal Customers
10527,45,18,12254.68,4,5,5,455,14,Loyal Customers
10528,28,19,13653.98,4,5,5,455,14,Loyal Customers
10529,28,19,21582.84,4,5,5,455,14,Loyal Customers
10530,15,10,5931.52,5,4,4,544,13,Champions
10531,16,12,9736.37,5,4,5,545,14,Champions
10532,32,10,5773.52,4,4,4,444,12,Loyal Customers
10533,11,13,12629.11,5,4,5,545,14,Champions
10534,16,19,13159.9,5,5,5,555,15,Champions
10535,14,8,5592.58,5,4,4,544,13,Champions
10536,23,17,13292.24,4,5,5,455,14,Loyal Customers
10537,34,16,10023.63,4,5,5,455,14,Loyal Customers
10538,29,19,14854.26,4,5,5,455,14,Loyal Customers
10539,34,8,2115.28,4,4,3,443,11,Loyal Customers
10540,35,8,5156.4,4,4,4,444,12,Loyal Customers
10541,25,10,3905.62,4,4,4,444,12,Loyal Customers
10542,49,15,9018.02,3,5,4,354,12,Loyal Customers
10543,18,19,12926.75,5,5,5,555,15,Champions
10544,37,9,4265.35,4,4,4,444,12,Loyal Customers
10545,10,17,9850.95,5,5,5,555,15,Champions
10546,47,14,4630.55,4,4,4,444,12,Loyal Customers
10547,29,11,9290.67,4,4,4,444,12,Loyal Customers
10548,41,12,3507.09,4,4,4,444,12,Loyal Customers
10549,34,10,7586.71,4,4,4,444,12,Loyal Customers
10550,33,19,21159.71,4,5,5,455,14,Loyal Customers
10551,16,16,6379.32,5,5,4,554,14,Champions
10552,21,10,7385.77,4,4,4,444,12,Loyal Customers
10553,19,13,13652.08,5,4,5,545,14,Champions
10554,48,10,6998.93,3,4,4,344,11,Loyal Customers
10555,39,18,7441.75,4,5,4,454,13,Loyal Customers
10556,34,14,12447.79,4,4,5,445,13,Loyal Customers
10557,32,12,8363.42,4,4,4,444,12,Loyal Customers
10558,30,12,4704.88,4,4,4,444,12,Loyal Customers
10559,39,19,5964.31,4,5,4,454,13,Loyal Customers
10560,25,14,14130.12,4,4,5,445,13,Loyal Customers
10561,31,8,6248.24,4,4,4,444,12,Loyal Customers
10562,31,7,4488.54,4,3,4,434,11,Loyal Customers
10563,51,15,9789.31,3,5,5,355,13,Loyal Customers
10564,44,13,11109.97,4,4,5,445,13,Loyal Customers
10565,22,11,8604.52,4,4,4,444,12,Loyal Customers
10566,11,19,13565.05,5,5,5,555,15,Champions
10567,41,18,9497.78,4,5,4,454,13,Loyal Customers
10568,37,14,4320.07,4,4,4,444,12,Loyal Customers
10569,21,10,5522.32,4,4,4,444,12,Loyal Customers
10570,30,16,9649.82,4,5,5,455,14,Loyal Customers
10571,23,14,9342.95,4,4,4,444,12,Loyal Customers
10572,21,10,7668.08,4,4,4,444,12,Loyal Customers
10573,32,9,7529.99,4,4,4,444,12,Loyal Customers
10574,10,13,12434.89,5,4,5,545,14,Champions
10575,31,16,7267.55,4,5,4,454,13,Loyal Customers
10576,17,10,6132.35,5,4,4,544,13,Champions
10577,15,7,4131.98,5,3,4,534,12,Loyal Customers
10578,17,18,7207.54,5,5,4,554,14,Champions
10579,24,19,12281.22,4,5,5,455,14,Loyal Customers
10580,19,8,7060.84,5,4,4,544,13,Champions
10581,36,9,6574.99,4,4,4,444,12,Loyal Customers
10582,32,10,6297.32,4,4,4,444,12,Loyal Customers
10583,30,7,8395.96,4,3,4,434,11,Loyal Customers
10584,31,9,7809.44,4,4,4,444,12,Loyal Customers
10585,39,19,15456.83,4,5,5,455,14,Loyal Customers
10586,23,11,5551.74,4,4,4,444,12,Loyal Customers
10587,41,10,4947.59,4,4,4,444,12,Loyal Customers
10588,35,19,17248.31,4,5,5,455,14,Loyal Customers
10589,31,10,6209.79,4,4,4,444,12,Loyal Customers
10590,10,17,11457.71,5,5,5,555,15,Champions
10591,26,9,5850.98,4,4,4,444,12,Loyal Customers
10592,52,7,4189.96,3,3,4,334,10,Others
10593,21,15,4753.33,4,5,4,454,13,Loyal Customers
10594,13,7,3830.94,5,3,4,534,12,Loyal Customers
10595,16,11,8893.9,5,4,4,544,13,Champions
10596,42,18,19149.62,4,5,5,455,14,Loyal Customers
10597,43,19,17567.21,4,5,5,455,14,Loyal Customers
10598,35,18,14038.94,4,5,5,455,14,Loyal Customers
10599,42,18,19798.89,4,5,5,455,14,Loyal Customers
10600,36,18,11091.91,4,5,5,455,14,Loyal Customers
10601,41,8,5494.84,4,4,4,444,12,Loyal Customers
10602,27,17,13920.69,4,5,5,455,14,Loyal Customers
10603,25,15,8899.89,4,5,4,454,13,Loyal Customers
10604,36,16,18959.05,4,5,5,455,14,Loyal Customers
10605,55,10,8741.58,3,4,4,344,11,Loyal Customers
10606,32,8,5583.68,4,4,4,444,12,Loyal Customers
10607,39,11,7460.09,4,4,4,444,12,Loyal Customers
10608,25,18,16176.02,4,5,5,455,14,Loyal Customers
10609,10,18,9136.07,5,5,4,554,14,Champions
10610,48,13,5833.09,3,4,4,344,11,Loyal Customers
10611,17,19,8482.72,5,5,4,554,14,Champions
10612,25,18,19133.42,4,5,5,455,14,Loyal Customers
10613,42,14,16220.66,4,4,5,445,13,Loyal Customers
10614,29,18,13222.5,4,5,5,455,14,Loyal Customers
10615,13,12,4748.01,5,4,4,544,13,Champions
10616,30,7,3881.93,4,3,4,434,11,Loyal Customers
10617,31,10,6969.82,4,4,4,444,12,Loyal Customers
10618,33,7,6873.51,4,3,4,434,11,Loyal Customers
10619,54,7,5408.47,3,3,4,334,10,Others
10620,36,19,4540.43,4,5,4,454,13,Loyal Customers
10621,26,14,15370.96,4,4,5,445,13,Loyal Customers
10622,17,11,9804.33,5,4,5,545,14,Champions
10623,12,15,8988.08,5,5,4,554,14,Champions
10624,20,11,5763.56,4,4,4,444,12,Loyal Customers
10625,36,18,11191.65,4,5,5,455,14,Loyal Customers
10626,63,12,6847.44,3,4,4,344,11,Loyal Customers
10627,17,19,17114.58,5,5,5,555,15,Champions
10628,33,14,11233.97,4,4,5,445,13,Loyal Customers
10629,33,8,8267.32,4,4,4,444,12,Loyal Customers
10630,31,12,8905.59,4,4,4,444,12,Loyal Customers
10631,23,8,7173.59,4,4,4,444,12,Loyal Customers
10632,29,19,6078.2,4,5,4,454,13,Loyal Customers
10633,32,13,5892.69,4,4,4,444,12,Loyal Customers
10634,17,8,8037.8,5,4,4,544,13,Champions
10635,17,7,7396.17,5,3,4,534,12,Loyal Customers
10636,40,15,12184.5,4,5,5,455,14,Loyal Customers
10637,40,9,2710.26,4,4,3,443,11,Loyal Customers
10638,24,15,4617.27,4,5,4,454,13,Loyal Customers
10639,44,17,9107.92,4,5,4,454,13,Loyal Customers
10640,15,8,4173.86,5,4,4,544,13,Champions
10641,24,17,9961.07,4,5,5,455,14,Loyal Customers
10642,37,15,5296.88,4,5,4,454,13,Loyal Customers
10643,49,16,5531.64,3,5,4,354,12,Loyal Customers
10644,29,7,5114.38,4,3,4,434,11,Loyal Customers
10645,37,15,10881.07,4,5,5,455,14,Loyal Customers
10646,22,11,13470.08,4,4,5,445,13,Loyal Customers
10647,37,7,2609.96,4,3,3,433,10,Loyal Customers
10648,37,19,21927.71,4,5,5,455,14,Loyal Customers
10649,38,15,8567.58,4,5,4,454,13,Loyal Customers
10650,10,18,9115.64,5,5,4,554,14,Champions
10651,23,18,16580.45,4,5,5,455,14,Loyal Customers
10652,30,14,9193.41,4,4,4,444,12,Loyal Customers
10653,20,19,19580.37,4,5,5,455,14,Loyal Customers
10654,33,11,5622.95,4,4,4,444,12,Loyal Customers
10655,35,7,7679.39,4,3,4,434,11,Loyal Customers
10656,41,9,2882.33,4,4,3,443,11,Loyal Customers
10657,12,18,8897.83,5,5,4,554,14,Champions
10658,32,16,9788.27,4,5,5,455,14,Loyal Customers
10659,40,15,8115.75,4,5,4,454,13,Loyal Customers
10660,13,16,11956.91,5,5,5,555,15,Champions
10661,28,19,10201.53,4,5,5,455,14,Loyal Customers
10662,33,16,9300.17,4,5,4,454,13,Loyal Customers
10663,39,18,12590.19,4,5,5,455,14,Loyal Customers
10664,28,12,4704.99,4,4,4,444,12,Loyal Customers
10665,32,14,7737.73,4,4,4,444,12,Loyal Customers
10666,37,12,9737.37,4,4,5,445,13,Loyal Customers
10667,41,19,19675.41,4,5,5,455,14,Loyal Customers
10668,29,13,12290.87,4,4,5,445,13,Loyal Customers
10669,14,17,11008.77,5,5,5,555,15,Champions
10670,13,19,14990.32,5,5,5,555,15,Champions
10671,31,15,14854.86,4,5,5,455,14,Loyal Customers
10672,33,9,4906.03,4,4,4,444,12,Loyal Customers
10673,35,10,2875.51,4,4,3,443,11,Loyal Customers
10674,32,12,13945.66,4,4,5,445,13,Loyal Customers
10675,22,15,6116.74,4,5,4,454,13,Loyal Customers
10676,40,19,15662.62,4,5,5,455,14,Loyal Customers
10677,16,12,14867.63,5,4,5,545,14,Champions
10678,41,19,8307.18,4,5,4,454,13,Loyal Customers
10679,42,11,8703.97,4,4,4,444,12,Loyal Customers
10680,38,11,5388.63,4,4,4,444,12,Loyal Customers
10681,40,13,3088.13,4,4,4,444,12,Loyal Customers
10682,17,11,9262.21,5,4,4,544,13,Champions
10683,24,9,8667.88,4,4,4,444,12,Loyal Customers
10684,20,9,6710.93,4,4,4,444,12,Loyal Customers
10685,33,9,7681.76,4,4,4,444,12,Loyal Customers
10686,36,13,7561.35,4,4,4,444,12,Loyal Customers
10687,32,15,8207.98,4,5,4,454,13,Loyal Customers
10688,19,10,6647.88,5,4,4,544,13,Champions
10689,11,15,17699.71,5,5,5,555,15,Champions
10690,50,9,4297.57,3,4,4,344,11,Loyal Customers
10691,15,18,5719.37,5,5,4,554,14,Champions
10692,35,7,3161.73,4,3,4,434,11,Loyal Customers
10693,38,19,13277.22,4,5,5,455,14,Loyal Customers
10694,29,15,13157.11,4,5,5,455,14,Loyal Customers
10695,49,18,10295.29,3,5,5,355,13,Loyal Customers
10696,32,10,7840.07,4,4,4,444,12,Loyal Customers
10697,18,11,11610.77,5,4,5,545,14,Champions
10698,34,12,7226.93,4,4,4,444,12,Loyal Customers
10699,18,9,7599.35,5,4,4,544,13,Champions
10700,25,14,8045.4,4,4,4,444,12,Loyal Customers
10701,37,16,17708.08,4,5,5,455,14,Loyal Customers
10702,42,16,8298.21,4,5,4,454,13,Loyal Customers
10703,51,16,18442.86,3,5,5,355,13,Loyal Customers
10704,22,19,12342.16,4,5,5,455,14,Loyal Customers
10705,12,7,5177.74,5,3,4,534,12,Loyal Customers
10706,35,14,10626.84,4,4,5,445,13,Loyal Customers
10707,38,8,3318.28,4,4,4,444,12,Loyal Customers
10708,22,12,4559.0,4,4,4,444,12,Loyal Customers
10709,39,13,8859.63,4,4,4,444,12,Loyal Customers
10710,21,15,5850.64,4,5,4,454,13,Loyal Customers
10711,12,18,16486.11,5,5,5,555,15,Champions
10712,72,10,3522.44,3,4,4,344,11,Loyal Customers
10713,27,8,2060.16,4,4,3,443,11,Loyal Customers
10714,14,9,2819.28,5,4,3,543,12,Loyal Customers
10715,31,17,10558.64,4,5,5,455,14,Loyal Customers
10716,31,14,13913.24,4,4,5,445,13,Loyal Customers
10717,14,7,3531.78,5,3,4,534,12,Loyal Customers
10718,22,16,7006.29,4,5,4,454,13,Loyal Customers
10719,46,16,14978.06,4,5,5,455,14,Loyal Customers
10720,24,7,4969.27,4,3,4,434,11,Loyal Customers
10721,20,9,6974.08,4,4,4,444,12,Loyal Customers
10722,45,12,4065.75,4,4,4,444,12,Loyal Customers
10723,43,10,10727.43,4,4,5,445,13,Loyal Customers
10724,25,14,8045.3,4,4,4,444,12,Loyal Customers
10725,25,14,9774.59,4,4,5,445,13,Loyal Customers
10726,25,14,10244.25,4,4,5,445,13,Loyal Customers
10727,25,16,5811.9,4,5,4,454,13,Loyal Customers
10728,36,18,8815.63,4,5,4,454,13,Loyal Customers
10729,17,7,4913.71,5,3,4,534,12,Loyal Customers
10730,14,11,3164.04,5,4,4,544,13,Champions
10731,24,9,6251.2,4,4,4,444,12,Loyal Customers
10732,39,16,12475.79,4,5,5,455,14,Loyal Customers
10733,13,8,8702.23,5,4,4,544,13,Champions
10734,46,8,5838.94,4,4,4,444,12,Loyal Customers
10735,36,16,5402.15,4,5,4,454,13,Loyal Customers
10736,16,11,6446.71,5,4,4,544,13,Champions
10737,43,15,13826.49,4,5,5,455,14,Loyal Customers
10738,30,10,8013.85,4,4,4,444,12,Loyal Customers
10739,14,18,4731.33,5,5,4,554,14,Champions
10740,31,17,15594.17,4,5,5,455,14,Loyal Customers
10741,33,11,7218.91,4,4,4,444,12,Loyal Customers
10742,36,15,10349.71,4,5,5,455,14,Loyal Customers
10743,25,16,12984.17,4,5,5,455,14,Loyal Customers
10744,42,12,10048.26,4,4,5,445,13,Loyal Customers
10745,51,8,3919.44,3,4,4,344,11,Loyal Customers
10746,17,19,15511.22,5,5,5,555,15,Champions
10747,36,11,4457.15,4,4,4,444,12,Loyal Customers
10748,38,16,10964.88,4,5,5,455,14,Loyal Customers
10749,18,7,7925.92,5,3,4,534,12,Loyal Customers
10750,25,10,5720.43,4,4,4,444,12,Loyal Customers
10751,26,15,8064.49,4,5,4,454,13,Loyal Customers
10752,56,8,6924.67,3,4,4,344,11,Loyal Customers
10753,26,7,2881.03,4,3,3,433,10,Loyal Customers
10754,30,8,6417.0,4,4,4,444,12,Loyal Customers
10755,27,11,9749.04,4,4,5,445,13,Loyal Customers
10756,21,11,11642.17,4,4,5,445,13,Loyal Customers
10757,46,7,4319.31,4,3,4,434,11,Loyal Customers
10758,54,9,7945.75,3,4,4,344,11,Loyal Customers
10759,24,16,12476.91,4,5,5,455,14,Loyal Customers
10760,32,9,3346.51,4,4,4,444,12,Loyal Customers
10761,38,10,4173.07,4,4,4,444,12,Loyal Customers
10762,34,17,12287.52,4,5,5,455,14,Loyal Customers
10763,11,16,6361.83,5,5,4,554,14,Champions
10764,15,12,8754.85,5,4,4,544,13,Champions
10765,43,11,3342.83,4,4,4,444,12,Loyal Customers
10766,10,17,16191.39,5,5,5,555,15,Champions
10767,38,18,8976.98,4,5,4,454,13,Loyal Customers
10768,21,10,4020.55,4,4,4,444,12,Loyal Customers
10769,34,7,2455.3,4,3,3,433,10,Loyal Customers
10770,29,12,5070.34,4,4,4,444,12,Loyal Customers
10771,17,10,5138.55,5,4,4,544,13,Champions
10772,16,18,4833.9,5,5,4,554,14,Champions
10773,27,14,6303.09,4,4,4,444,12,Loyal Customers
10774,43,8,5071.43,4,4,4,444,12,Loyal Customers
10775,37,17,6889.66,4,5,4,454,13,Loyal Customers
10776,16,11,7017.39,5,4,4,544,13,Champions
10777,31,15,11989.22,4,5,5,455,14,Loyal Customers
10778,26,11,4325.63,4,4,4,444,12,Loyal Customers
10779,25,12,4066.21,4,4,4,444,12,Loyal Customers
10780,35,13,13405.25,4,4,5,445,13,Loyal Customers
10781,47,17,4061.46,4,5,4,454,13,Loyal Customers
10782,28,8,4348.3,4,4,4,444,12,Loyal Customers
10783,67,11,3442.0,3,4,4,344,11,Loyal Customers
10784,18,15,5349.84,5,5,4,554,14,Champions
10785,21,9,2799.35,4,4,3,443,11,Loyal Customers
10786,26,10,4932.1,4,4,4,444,12,Loyal Customers
10787,10,12,3656.22,5,4,4,544,13,Champions
10788,45,10,8411.53,4,4,4,444,12,Loyal Customers
10789,11,12,3267.33,5,4,4,544,13,Champions
10790,15,12,7693.03,5,4,4,544,13,Champions
10791,23,10,6866.26,4,4,4,444,12,Loyal Customers
10792,38,14,11005.96,4,4,5,445,13,Loyal Customers
10793,19,17,15264.72,5,5,5,555,15,Champions
10794,30,13,5455.86,4,4,4,444,12,Loyal Customers
10795,36,13,7506.94,4,4,4,444,12,Loyal Customers
10796,37,12,11476.86,4,4,5,445,13,Loyal Customers
10797,10,14,5927.95,5,4,4,544,13,Champions
10798,25,16,11679.86,4,5,5,455,14,Loyal Customers
10799,35,14,3779.21,4,4,4,444,12,Loyal Customers
10800,36,16,6740.82,4,5,4,454,13,Loyal Customers
10801,59,10,9084.57,3,4,4,344,11,Loyal Customers
10802,29,12,6893.55,4,4,4,444,12,Loyal Customers
10803,22,19,14890.38,4,5,5,455,14,Loyal Customers
10804,13,8,3173.04,5,4,4,544,13,Champions
10805,44,14,5840.69,4,5,4,454,13,Loyal Customers
10806,20,11,3972.61,4,4,4,444,12,Loyal Customers
10807,40,17,4957.53,4,5,4,454,13,Loyal Customers
10808,12,18,19259.02,5,5,5,555,15,Champions
10809,60,8,4185.39,3,4,4,344,11,Loyal Customers
10810,46,9,5001.71,4,4,4,444,12,Loyal Customers
10811,16,15,15901.9,5,5,5,555,15,Champions
10812,67,12,11145.37,3,4,5,345,12,Loyal Customers
10813,37,12,13738.79,4,4,5,445,13,Loyal Customers
10814,46,8,5841.55,4,4,4,444,12,Loyal Customers
10815,24,18,14358.4,4,5,5,455,14,Loyal Customers
10816,60,9,4936.14,3,4,4,344,11,Loyal Customers
10817,32,9,2135.74,4,4,3,443,11,Loyal Customers
10818,21,16,12164.37,4,5,5,455,14,Loyal Customers
10819,25,13,10331.55,4,4,5,445,13,Loyal Customers
10820,36,15,13735.71,4,5,5,455,14,Loyal Customers
10821,35,17,8331.82,4,5,4,454,13,Loyal Customers
10822,45,18,11199.79,4,5,5,455,14,Loyal Customers
10823,20,9,2816.73,4,4,3,443,11,Loyal Customers
10824,35,9,6238.0,4,4,4,444,12,Loyal Customers
10825,28,19,15517.04,4,5,5,455,14,Loyal Customers
10826,33,15,4764.06,4,5,4,454,13,Loyal Customers
10827,25,16,5916.81,4,5,4,454,13,Loyal Customers
10828,44,7,3401.16,4,3,4,434,11,Loyal Customers
10829,19,11,6726.11,5,4,4,544,13,Champions
10830,29,19,15908.16,4,5,5,455,14,Loyal Customers
10831,22,7,3983.66,4,3,4,434,11,Loyal Customers
10832,12,14,4487.47,5,5,4,554,14,Champions
10833,42,16,6498.73,4,5,4,454,13,Loyal Customers
10834,32,16,4990.66,4,5,4,454,13,Loyal Customers
10835,37,15,6086.32,4,5,4,454,13,Loyal Customers
10836,37,19,15420.48,4,5,5,455,14,Loyal Customers
10837,54,15,11713.27,3,5,5,355,13,Loyal Customers
10838,41,17,5536.05,4,5,4,454,13,Loyal Customers
10839,40,15,11813.64,4,5,5,455,14,Loyal Customers
10840,51,11,9030.95,3,4,4,344,11,Loyal Customers
10841,31,15,11996.02,4,5,5,455,14,Loyal Customers
10842,34,17,9894.83,4,5,5,455,14,Loyal Customers
10843,23,9,4877.74,4,4,4,444,12,Loyal Customers
10844,11,18,13651.82,5,5,5,555,15,Champions
10845,38,7,3101.24,4,3,4,434,11,Loyal Customers
10846,49,14,8157.57,3,5,4,354,12,Loyal Customers
10847,39,11,8959.2,4,4,4,444,12,Loyal Customers
10848,27,10,7194.46,4,4,4,444,12,Loyal Customers
10849,28,9,8973.11,4,4,4,444,12,Loyal Customers
10850,32,12,10079.12,4,4,5,445,13,Loyal Customers
10851,46,15,10201.3,4,5,5,455,14,Loyal Customers
10852,71,8,5349.47,3,4,4,344,11,Loyal Customers
10853,33,17,17744.1,4,5,5,455,14,Loyal Customers
10854,18,18,5129.2,5,5,4,554,14,Champions
10855,20,19,6773.82,4,5,4,454,13,Loyal Customers
10856,37,10,10091.55,4,4,5,445,13,Loyal Customers
10857,23,7,1786.9,4,3,3,433,10,Loyal Customers
10858,47,17,19238.06,4,5,5,455,14,Loyal Customers
10859,37,14,12166.25,4,5,5,455,14,Loyal Customers
10860,22,16,10804.63,4,5,5,455,14,Loyal Customers
10861,33,19,15649.92,4,5,5,455,14,Loyal Customers
10862,40,19,15432.48,4,5,5,455,14,Loyal Customers
10863,23,7,4556.0,4,3,4,434,11,Loyal Customers
10864,21,14,6208.11,4,5,4,454,13,Loyal Customers
10865,32,18,17178.81,4,5,5,455,14,Loyal Customers
10866,33,14,7771.67,4,5,4,454,13,Loyal Customers
10867,18,16,8400.23,5,5,4,554,14,Champions
10868,44,14,12401.9,4,5,5,455,14,Loyal Customers
10869,41,7,6336.62,4,3,4,434,11,Loyal Customers
10870,32,19,8416.8,4,5,4,454,13,Loyal Customers
10871,16,14,13767.91,5,5,5,555,15,Champions
10872,17,18,6429.79,5,5,4,554,14,Champions
10873,10,19,11534.4,5,5,5,555,15,Champions
10874,26,8,2117.9,4,4,3,443,11,Loyal Customers
10875,17,16,14177.4,5,5,5,555,15,Champions
10876,14,11,3464.28,5,4,4,544,13,Champions
10877,20,7,2989.32,4,3,4,434,11,Loyal Customers
10878,39,7,8427.53,4,3,4,434,11,Loyal Customers
10879,31,19,15994.83,4,5,5,455,14,Loyal Customers
10880,17,17,6102.07,5,5,4,554,14,Champions
10881,20,13,6750.91,4,4,4,444,12,Loyal Customers
10882,29,18,10289.51,4,5,5,455,14,Loyal Customers
10883,28,12,9635.91,4,4,5,445,13,Loyal Customers
10884,13,18,6883.62,5,5,4,554,14,Champions
10885,28,15,17485.97,4,5,5,455,14,Loyal Customers
10886,34,13,13486.14,4,4,5,445,13,Loyal Customers
10887,25,17,7118.34,4,5,4,454,13,Loyal Customers
10888,45,13,7321.36,4,4,4,444,12,Loyal Customers
10889,32,16,15655.78,4,5,5,455,14,Loyal Customers
10890,12,18,8171.08,5,5,4,554,14,Champions
10891,43,16,5698.5,4,5,4,454,13,Loyal Customers
10892,18,8,3102.32,5,4,4,544,13,Champions
10893,11,14,9352.16,5,5,4,554,14,Champions
10894,30,17,17483.28,4,5,5,455,14,Loyal Customers
10895,37,18,7569.82,4,5,4,454,13,Loyal Customers
10896,31,10,5667.26,4,4,4,444,12,Loyal Customers
10897,28,18,14857.07,4,5,5,455,14,Loyal Customers
10898,29,13,11968.99,4,4,5,445,13,Loyal Customers
10899,18,10,9223.15,5,4,4,544,13,Champions
10900,15,11,2902.14,5,4,4,544,13,Champions
10901,17,17,6862.03,5,5,4,554,14,Champions
10902,41,19,14610.2,4,5,5,455,14,Loyal Customers
10903,23,15,16689.11,4,5,5,455,14,Loyal Customers
10904,44,19,4767.44,4,5,4,454,13,Loyal Customers
10905,40,18,8569.33,4,5,4,454,13,Loyal Customers
10906,39,9,4046.51,4,4,4,444,12,Loyal Customers
10907,44,10,5641.81,4,4,4,444,12,Loyal Customers
10908,37,16,15812.17,4,5,5,455,14,Loyal Customers
10909,37,12,5236.82,4,4,4,444,12,Loyal Customers
10910,17,13,5120.15,5,4,4,544,13,Champions
10911,26,9,6840.86,4,4,4,444,12,Loyal Customers
10912,12,11,8721.12,5,4,4,544,13,Champions
10913,22,19,8197.05,4,5,4,454,13,Loyal Customers
10914,25,10,7655.89,4,4,4,444,12,Loyal Customers
10915,16,8,2786.61,5,4,3,543,12,Loyal Customers
10916,45,11,10428.62,4,4,5,445,13,Loyal Customers
10917,28,16,14807.46,4,5,5,455,14,Loyal Customers
10918,37,14,10616.61,4,5,5,455,14,Loyal Customers
10919,19,11,5307.69,5,4,4,544,13,Champions
10920,30,17,5924.08,4,5,4,454,13,Loyal Customers
10921,19,16,11337.59,5,5,5,555,15,Champions
10922,20,10,10290.6,4,4,5,445,13,Loyal Customers
10923,14,10,5143.4,5,4,4,544,13,Champions
10924,35,14,9909.46,4,5,5,455,14,Loyal Customers
10925,13,13,12622.59,5,4,5,545,14,Champions
10926,33,19,18810.7,4,5,5,455,14,Loyal Customers
10927,12,15,4114.43,5,5,4,554,14,Champions
10928,29,7,3909.85,4,3,4,434,11,Loyal Customers
10929,49,13,8536.47,3,4,4,344,11,Loyal Customers
10930,25,19,14523.8,4,5,5,455,14,Loyal Customers
10931,27,10,9750.05,4,4,5,445,13,Loyal Customers
10932,19,11,7840.86,5,4,4,544,13,Champions
10933,20,18,7191.54,4,5,4,454,13,Loyal Customers
10934,45,17,7438.82,4,5,4,454,13,Loyal Customers
10935,29,17,6521.62,4,5,4,454,13,Loyal Customers
10936,28,8,3370.27,4,4,4,444,12,Loyal Customers
10937,11,14,3604.05,5,5,4,554,14,Champions
10938,19,16,8655.04,5,5,4,554,14,Champions
10939,14,13,4907.71,5,4,4,544,13,Champions
10940,29,17,5210.43,4,5,4,454,13,Loyal Customers
10941,41,11,8500.52,4,4,4,444,12,Loyal Customers
10942,16,15,8871.28,5,5,4,554,14,Champions
10943,32,7,5137.13,4,3,4,434,11,Loyal Customers
10944,33,15,8242.77,4,5,4,454,13,Loyal Customers
10945,46,10,5224.27,4,4,4,444,12,Loyal Customers
10946,33,9,5298.36,4,4,4,444,12,Loyal Customers
10947,41,9,7901.2,4,4,4,444,12,Loyal Customers
10948,15,9,9414.32,5,4,4,544,13,Champions
10949,33,16,5408.49,4,5,4,454,13,Loyal Customers
10950,32,14,14383.57,4,5,5,455,14,Loyal Customers
10951,54,16,7356.4,3,5,4,354,12,Loyal Customers
10952,16,16,3454.1,5,5,4,554,14,Champions
10953,24,8,2301.0,4,4,3,443,11,Loyal Customers
10954,38,11,7629.87,4,4,4,444,12,Loyal Customers
10955,39,17,8436.83,4,5,4,454,13,Loyal Customers
10956,27,11,12094.19,4,4,5,445,13,Loyal Customers
10957,56,7,4277.58,3,3,4,334,10,Others
